index_bat,index_bowl,season,player,team,innings_bat,runs_bat,balls_bat,sr_bat,dismissals_bat,avg_bat,innings_bowl,ballys_bowl,overs_bowl,runs_bowl,wickets_bowl,economy_bowl,avg_bowl,sr_bowl
218104,,2013,MS Bisla,KKR,14,255,237,107.59,13,19.62,,,,,,,,
219140,,2013,MS Dhoni,CSK,16,461,282,163.48,11,41.91,,,,,,,,
222416,222477,2013,MS Gony,KXIP,4,45,25,180,4,11.25,8,168,28,256,7,9.14,36.57,24
219330,,2013,Mandeep Singh,KXIP,14,260,225,115.56,13,20,,,,,,,,
219884,219669,2013,Mohammed Shami,KKR,1,5,10,50,1,5,3,54,9,78,1,8.67,78,54
218547,218612,2013,NLTC Perera,SRH,14,235,165,142.42,10,23.5,16,358,59.4,478,19,8.01,25.16,18.84
234579,234351,2013,NM Coulter-Nile,MI,1,9,6,150,1,9,1,24,4,29,1,7.25,29,24
218037,,2013,NV Ojha,DD,2,9,10,90,1,9,,,,,,,,
227411,,2013,OA Shah,RR,2,25,23,108.7,2,12.5,,,,,,,,
220266,219233,2013,P Awana,KXIP,4,1,9,11.11,2,0.5,14,324,54,412,15,7.63,27.47,21.6
235043,,2013,P Dogra,KKR,1,5,8,62.5,1,5,,,,,,,,
220262,219203,2013,P Kumar,KXIP,7,47,38,123.68,6,7.83,15,338,56.2,373,12,6.62,31.08,28.17
,230411,2013,P Negi,DD,,,,,,,1,24,4,28,,7,,
,229674,2013,P Suyal,MI,,,,,,,1,18,3,21,1,7,21,18
218467,,2013,PA Patel,SRH,13,294,255,115.29,13,22.62,,,,,,,,
218466,,2013,PA Reddy,SRH,7,91,102,89.22,7,13,,,,,,,,
223566,,2013,PC Valthaty,KXIP,1,6,17,35.29,1,6,,,,,,,,
220500,220552,2013,PJ Sangwan,KKR,1,4,2,200,0,4,2,24,4,51,,12.75,,
220254,219251,2013,PP Chawla,KXIP,10,64,57,112.28,6,10.67,16,350,58.2,418,11,7.17,38,31.82
223302,219114,2013,PP Ojha,MI,3,2,4,50,1,2,15,314,52.2,381,16,7.28,23.81,19.62
234334,230287,2013,PV Tambe,RR,1,3,6,50,0,3,3,66,11,88,1,8,88,66
231449,231239,2013,Parvez Rasool,PW,2,5,9,55.56,1,5,2,30,5,28,1,5.6,28,30
222832,,2013,Q de Kock,SRH,3,6,15,40,3,2,,,,,,,,
219171,219020,2013,R Ashwin,CSK,5,35,49,71.43,4,8.75,18,348,58,390,15,6.72,26,23.2
219855,218024,2013,R Bhatia,KKR,10,99,80,123.75,6,16.5,15,263,43.5,332,11,7.57,30.18,23.91
223278,221259,2013,R Dhawan,MI,4,21,21,100,3,7,5,90,15,109,2,7.27,54.5,45
218721,,2013,R Dravid,RR,17,471,424,111.08,16,29.44,,,,,,,,
220494,220502,2013,R McLaren,KKR,2,3,6,50,2,1.5,2,42,7,94,3,13.43,31.33,14
221453,221472,2013,R Rampaul,RCB,6,38,37,102.7,4,9.5,10,226,37.4,272,15,7.22,18.13,15.07
220246,220365,2013,R Sathish,KXIP,8,109,77,141.56,5,21.8,3,24,4,51,,12.75,,
218700,218510,2013,R Sharma,PW,6,11,17,64.71,4,2.75,11,246,41,281,9,6.85,31.22,27.33
218823,218886,2013,R Shukla,RR,1,1,2,50,0,1,3,48,8,79,3,9.88,26.33,16
219513,218368,2013,R Vinay Kumar,RCB,5,70,44,159.09,1,70,16,367,61.1,513,23,8.39,22.3,15.96
219152,219007,2013,RA Jadeja,CSK,14,201,135,148.89,8,25.12,15,259,43.1,323,13,7.48,24.85,19.92
232658,224267,2013,RE van der Merwe,DD,2,22,25,88,2,11,3,66,11,71,3,6.45,23.67,22
218404,228089,2013,RG Sharma,MI,19,538,408,131.86,14,38.43,2,8,1.2,6,,4.5,,
220261,219209,2013,RJ Harris,KXIP,2,2,5,40,1,2,3,72,12,72,1,6,72,72
231285,231388,2013,RN ten Doeschate,KKR,4,85,63,134.92,3,28.33,3,18,3,24,,8,,
,220386,2013,RP Singh,RCB,,,,,,,11,240,40,335,13,8.38,25.77,18.46
218344,,2013,RT Ponting,MI,5,52,76,68.42,5,10.4,,,,,,,,
234715,233342,2013,RV Gomez,PW,1,4,1,400,0,4,1,6,1,5,,5,,
218588,,2013,RV Uthappa,PW,16,434,368,117.93,16,27.12,,,,,,,,
222202,,2013,S Anirudha,CSK,1,0,2,0,1,0,,,,,,,,
,218825,2013,S Badree,RR,,,,,,,1,24,4,34,,8.5,,
219124,,2013,S Badrinath,CSK,7,124,121,102.48,7,17.71,,,,,,,,
225710,,2013,S Dhawan,SRH,10,311,253,122.92,8,38.88,,,,,,,,
233607,220987,2013,S Kaul,DD,1,7,9,77.78,0,7,6,131,21.5,170,4,7.79,42.5,32.75
,225993,2013,S Ladda,KKR,,,,,,,1,12,2,18,1,9,18,12
218091,218147,2013,S Nadeem,DD,6,14,27,51.85,5,2.8,12,264,44,259,9,5.89,28.78,29.33
228242,228868,2013,S Narwal,KKR,1,23,15,153.33,1,23,1,12,2,17,,8.5,,
219779,218832,2013,S Sreesanth,RR,2,1,4,25,1,1,7,130,21.4,163,5,7.52,32.6,26
225222,,2013,SE Marsh,KXIP,8,300,249,120.48,8,37.5,,,,,,,,
219095,228567,2013,SK Raina,CSK,17,548,364,150.55,13,42.15,2,12,2,23,1,11.5,23,12
224126,218862,2013,SK Trivedi,RR,2,3,7,42.86,1,3,17,359,59.5,410,12,6.85,34.17,29.92
223296,220034,2013,SL Malinga,MI,6,9,18,50,4,2.25,17,392,65.2,468,20,7.16,23.4,19.6
222567,221728,2013,SMSM Senanayake,KKR,4,10,17,58.82,1,10,8,192,32,209,9,6.53,23.22,21.33
219899,218012,2013,SP Narine,KKR,6,21,19,110.53,3,7,16,384,64,350,22,5.47,15.91,17.45
222166,,2013,SPD Smith,PW,7,159,132,120.45,4,39.75,,,,,,,,
218347,,2013,SR Tendulkar,MI,14,287,232,123.71,14,20.5,,,,,,,,
219662,224174,2013,SR Watson,RR,16,543,380,142.89,14,38.79,13,250,41.4,298,13,7.15,22.92,19.23
224196,,2013,SS Tiwary,RCB,6,109,106,102.83,4,27.25,,,,,,,,
218774,218920,2013,STR Binny,RR,16,293,199,147.24,9,32.56,14,144,24,162,6,6.75,27,24
222041,,2013,SV Samson,RR,10,206,178,115.73,8,25.75,,,,,,,,
224123,219791,2013,SW Tait,RR,1,1,3,33.33,1,1,3,60,10,98,1,9.8,98,60
234316,,2013,Sachin Baby,RR,1,3,7,42.86,1,3,,,,,,,,
232185,225361,2013,Sandeep Sharma,KXIP,1,0,1,0,0,0,4,96,16,119,8,7.44,14.88,12
219211,228634,2013,TL Suman,PW,5,52,58,89.66,5,10.4,1,12,2,15,1,7.5,15,12
218222,219594,2013,TM Dilshan,RCB,5,76,93,81.72,5,15.2,1,6,1,10,,10,,
231359,,2013,UA Birla,PW,1,7,15,46.67,1,7,,,,,,,,
217980,,2013,UBT Chand,DD,9,158,157,100.64,9,17.56,,,,,,,,
220147,218128,2013,UT Yadav,DD,7,38,38,100,1,38,16,353,58.5,523,16,8.89,32.69,22.06
218233,,2013,V Kohli,RCB,16,639,458,139.52,14,45.64,,,,,,,,
220861,223347,2013,V Sehwag,DD,13,295,230,128.26,12,24.58,1,6,1,9,,9,,
,232427,2013,VS Malik,RR,,,,,,,3,60,10,59,2,5.9,29.5,30
231437,229917,2013,WD Parnell,PW,1,5,7,71.43,1,5,4,89,14.5,137,7,9.24,19.57,12.71
226668,,2013,WP Saha,CSK,3,70,56,125,3,23.33,,,,,,,,
225769,,2013,X Thalaivan Sargunam,SRH,1,10,17,58.82,1,10,,,,,,,,
218191,223950,2013,YK Pathan,KKR,16,332,240,138.33,11,30.18,5,54,9,73,1,8.11,73,54
,225514,2013,YS Chahal,MI,,,,,,,1,24,4,34,,8.5,,
218641,218528,2013,Yuvraj Singh,PW,13,238,191,124.61,12,19.83,10,132,22,152,6,6.91,25.33,22
,229431,2013,Z Khan,RCB,,,,,,,2,36,6,47,5,7.83,9.4,7.2
238293,237053,2014,A Mishra,SRH,2,4,7,57.14,1,4,10,225,37.3,340,7,9.07,48.57,32.14
,236760,2014,A Nehra,CSK,,,,,,,4,90,15,142,8,9.47,17.75,11.25
239369,236466,2014,AB Dinda,RCB,3,4,12,33.33,1,4,9,186,31,270,5,8.71,54,37.2
237269,,2014,AB de Villiers,RCB,13,395,251,157.37,11,35.91,,,,,,,,
241106,241004,2014,AD Russell,KKR,2,2,8,25,2,1,2,30,5,52,1,10.4,52,30
236878,,2014,AJ Finch,SRH,13,309,263,117.49,11,28.09,,,,,,,,
237003,,2014,AM Nayar,RR,4,43,46,93.48,3,14.33,,,,,,,,
237009,,2014,AM Rahane,RR,12,339,291,116.49,12,28.25,,,,,,,,
246166,245089,2014,AN Ahmed,RCB,1,4,1,400,0,4,4,86,14.2,113,3,7.88,37.67,28.67
236285,,2014,AP Tare,MI,11,126,98,128.57,8,15.75,,,,,,,,
236783,236632,2014,AR Patel,KXIP,7,62,60,103.33,6,10.33,17,396,66,405,17,6.14,23.82,23.29
236309,,2014,AT Rayudu,MI,14,361,288,125.35,14,25.79,,,,,,,,
244693,244816,2014,Ankit Sharma,RR,2,34,30,113.33,2,17,2,48,8,43,4,5.38,10.75,12
238299,237009,2014,B Kumar,SRH,2,1,4,25,1,1,14,320,53.2,354,20,6.64,17.7,16
236633,,2014,BB McCullum,CSK,14,405,333,121.62,13,31.15,,,,,,,,
245780,245802,2014,BCJ Cutting,RR,1,8,6,133.33,1,8,1,24,4,31,1,7.75,31,24
247511,246667,2014,BE Hendricks,KXIP,1,0,1,0,1,0,3,72,12,126,4,10.5,31.5,18
237101,,2014,BJ Hodge,RR,4,101,72,140.28,3,33.67,,,,,,,,
240794,,2014,BR Dunk,MI,3,40,35,114.29,3,13.33,,,,,,,,
,237969,2014,BW Hilfenhaus,CSK,,,,,,,8,168,28,246,8,8.79,30.75,21
238560,,2014,CA Lynn,KKR,2,58,49,118.37,2,29,,,,,,,,
236760,,2014,CA Pujara,KXIP,6,125,124,100.81,5,25,,,,,,,,
240167,,2014,CH Gayle,RCB,9,196,184,106.52,9,21.78,,,,,,,,
236378,236176,2014,CJ Anderson,MI,11,265,181,146.41,9,29.44,9,108,18,184,4,10.22,46,27
236393,,2014,CM Gautam,MI,9,121,112,108.04,7,17.29,,,,,,,,
236792,,2014,DA Miller,KXIP,16,446,299,149.16,10,44.6,,,,,,,,
236883,,2014,DA Warner,SRH,14,528,371,142.32,11,48,,,,,,,,
244805,,2014,DH Yagnik,RR,1,4,6,66.67,0,4,,,,,,,,
236752,,2014,DJ Bravo,CSK,1,8,3,266.67,0,8,,,,,,,,
245950,246137,2014,DJ Hussey,CSK,4,116,94,123.4,2,58,1,17,2.5,38,2,13.41,19,8.5
236961,237046,2014,DJG Sammy,SRH,9,108,91,118.68,7,15.43,8,84,14,157,3,11.21,52.33,28
236632,236842,2014,DR Smith,CSK,16,566,416,136.06,16,35.38,5,60,10,95,4,9.5,23.75,15
238518,236878,2014,DS Kulkarni,RR,2,35,25,140,0,35,8,162,27,221,6,8.19,36.83,27
238274,237003,2014,DW Steyn,SRH,3,22,26,84.62,3,7.33,14,336,56,431,11,7.7,39.18,30.55
237913,,2014,F du Plessis,CSK,12,303,235,128.94,11,27.55,,,,,,,,
236157,,2014,G Gambhir,KKR,16,335,292,114.73,15,22.33,,,,,,,,
236859,,2014,GJ Bailey,KXIP,16,257,189,135.98,9,28.56,,,,,,,,
236779,236698,2014,GJ Maxwell,KXIP,16,552,293,188.4,16,34.5,7,66,11,132,1,12,132,66
241851,241636,2014,HV Patel,RCB,3,13,7,185.71,2,6.5,3,66,11,113,4,10.27,28.25,16.5
236391,236196,2014,Harbhajan Singh,MI,7,28,25,112,6,4.67,14,330,55,356,14,6.47,25.43,23.57
,237027,2014,I Sharma,SRH,,,,,,,3,66,11,101,3,9.18,33.67,22
,237963,2014,IC Pandey,CSK,,,,,,,12,252,42,318,6,7.57,53,42
238230,238071,2014,IK Pathan,SRH,6,55,55,100,2,27.5,10,142,23.4,205,4,8.66,51.25,35.5
245880,243717,2014,Imran Tahir,DD,2,8,10,80,2,4,6,125,20.5,171,9,8.21,19,13.89
,240555,2014,Iqbal Abdulla,RR,,,,,,,1,12,2,17,,8.5,,
238791,236409,2014,JA Morkel,RCB,5,45,41,109.76,3,15,6,96,16,126,4,7.88,31.5,24
238051,237387,2014,JD Unadkat,DD,2,1,6,16.67,1,1,9,187,31.1,270,10,8.66,27,18.7
237579,236597,2014,JDS Neesham,DD,3,42,46,91.3,3,14,4,54,9,91,1,10.11,91,54
236164,236317,2014,JH Kallis,KKR,7,151,128,117.97,6,25.17,8,132,22,186,4,8.45,46.5,33
237244,237282,2014,JJ Bumrah,MI,2,1,4,25,0,1,11,238,39.4,301,5,7.59,60.2,47.6
248945,248991,2014,JO Holder,SRH,1,16,12,133.33,1,16,1,18,3,35,1,11.67,35,18
236428,236528,2014,JP Duminy,DD,14,410,306,133.99,8,51.25,11,198,33,240,3,7.27,80,66
237120,236891,2014,JP Faulkner,RR,12,181,94,192.55,4,45.25,13,264,44,429,11,9.75,39,24
,248019,2014,JW Hastings,CSK,,,,,,,1,18,3,29,1,9.67,29,18
,246541,2014,K Santokie,MI,,,,,,,2,48,8,90,3,11.25,30,16
236375,236238,2014,KA Pollard,MI,15,273,203,134.48,8,34.12,12,150,25,262,2,10.48,131,75
236423,,2014,KD Karthik,DD,14,325,258,125.97,14,23.21,,,,,,,,
245704,244848,2014,KK Cooper,RR,3,39,26,150,3,13,5,108,18,134,4,7.44,33.5,27
239379,,2014,KK Nair,RR,11,330,232,142.24,10,33,,,,,,,,
236950,,2014,KL Rahul,SRH,8,166,164,101.22,8,20.75,,,,,,,,
239909,,2014,KM Jadhav,DD,10,149,100,149,5,29.8,,,,,,,,
238991,,2014,KP Pietersen,DD,11,294,233,126.18,10,29.4,,,,,,,,
236994,237077,2014,KV Sharma,SRH,8,42,29,144.83,4,10.5,14,304,50.4,376,15,7.42,25.07,20.27
243309,236884,2014,KW Richardson,RR,1,1,2,50,1,1,7,162,27,206,9,7.63,22.89,18
249712,248532,2014,Karanveer Singh,KXIP,1,1,1,100,0,1,5,120,20,164,11,8.2,14.91,10.91
239564,236652,2014,L Balaji,KXIP,2,1,3,33.33,1,1,9,204,34,299,12,8.79,24.92,17
243732,245618,2014,LMP Simmons,MI,8,394,290,135.86,7,56.29,1,18,3,34,1,11.33,34,18
242185,238873,2014,LR Shukla,DD,3,31,38,81.58,3,10.33,5,56,9.2,83,1,8.89,83,56
236448,,2014,LRPL Taylor,DD,4,59,59,100,3,19.67,,,,,,,,
,237639,2014,M Kartik,KXIP,,,,,,,2,48,8,91,1,11.38,91,48
237956,,2014,M Manhas,CSK,5,35,23,152.17,2,17.5,,,,,,,,
239684,236287,2014,M Morkel,KKR,1,4,3,133.33,0,4,12,288,48,367,12,7.65,30.58,24
,238589,2014,M Muralitharan,RCB,,,,,,,5,96,16,124,3,7.75,41.33,32
236407,237908,2014,M Vijay,DD,11,207,195,106.15,11,18.82,1,6,1,13,,13,,
245323,,2014,M Vohra,KXIP,8,324,232,139.66,8,40.5,,,,,,,,
248228,248248,2014,M de Lange,MI,1,1,2,50,1,1,1,24,4,32,2,8,16,12
236402,,2014,MA Agarwal,DD,8,115,92,125,8,14.38,,,,,,,,
239338,236402,2014,MA Starc,RCB,8,85,84,101.19,6,14.17,14,322,53.4,402,14,7.49,28.71,23
243152,243240,2014,MC Henriques,SRH,2,9,14,64.29,2,4.5,4,60,10,96,4,9.6,24,15
236281,,2014,MEK Hussey,MI,9,209,182,114.84,9,23.22,,,,,,,,
238173,236646,2014,MG Johnson,KXIP,8,56,50,112,3,18.67,14,321,53.3,444,17,8.3,26.12,18.88
236168,,2014,MK Pandey,KKR,16,409,344,118.9,13,31.46,,,,,,,,
236424,245739,2014,MK Tiwary,DD,8,152,118,128.81,5,30.4,1,12,2,28,,14,,
250190,236766,2014,MM Sharma,CSK,1,1,3,33.33,0,1,16,323,53.5,452,23,8.4,19.65,14.04
240531,,2014,MS Bisla,KKR,1,3,9,33.33,1,3,,,,,,,,
236739,,2014,MS Dhoni,CSK,15,371,248,149.6,5,74.2,,,,,,,,
242846,,2014,Mandeep Singh,KXIP,3,24,27,88.89,3,8,,,,,,,,
238047,236534,2014,Mohammed Shami,DD,4,3,7,42.86,2,1.5,12,264,44,369,7,8.39,52.71,37.71
236532,,2014,NJ Maddinson,RCB,2,16,14,114.29,2,8,,,,,,,,
,237361,2014,NM Coulter-Nile,DD,,,,,,,1,24,4,27,2,6.75,13.5,12
240788,,2014,NV Ojha,SRH,10,232,162,143.21,6,38.67,,,,,,,,
,236639,2014,P Awana,KXIP,,,,,,,7,141,23.3,245,7,10.43,35,20.14
249832,243856,2014,P Kumar,MI,1,1,2,50,1,1,3,72,12,78,3,6.5,26,24
,236799,2014,P Negi,CSK,,,,,,,2,42,7,75,,10.71,,
,242475,2014,P Suyal,MI,,,,,,,1,18,3,35,1,11.67,35,18
236528,,2014,PA Patel,RCB,12,205,185,110.81,10,20.5,,,,,,,,
,247164,2014,PJ Cummins,KKR,,,,,,,1,24,4,29,1,7.25,29,24
239656,236347,2014,PP Chawla,KKR,5,31,19,163.16,3,10.33,11,237,39.3,303,14,7.67,21.64,16.93
237239,236190,2014,PP Ojha,MI,3,4,8,50,1,4,12,276,46,380,4,8.26,95,69
238545,236917,2014,PV Tambe,RR,2,5,9,55.56,2,2.5,13,294,49,356,15,7.27,23.73,19.6
,246938,2014,Parvez Rasool,SRH,,,,,,,3,54,9,83,1,9.22,83,54
238921,,2014,Q de Kock,DD,7,153,130,117.69,7,21.86,,,,,,,,
237959,236778,2014,R Ashwin,CSK,5,45,45,100,3,15,16,359,59.5,437,16,7.3,27.31,22.44
237113,236923,2014,R Bhatia,RR,7,67,53,126.42,5,13.4,12,228,38,283,12,7.45,23.58,19
239538,236680,2014,R Dhawan,KXIP,6,82,75,109.33,2,41,13,284,47.2,365,13,7.71,28.08,21.85
239345,239379,2014,R Rampaul,RCB,1,13,13,100,1,13,2,36,6,37,1,6.17,37,36
,236578,2014,R Sharma,DD,,,,,,,2,36,6,65,1,10.83,65,36
243697,243724,2014,R Shukla,DD,3,18,21,85.71,1,18,3,54,9,98,2,10.89,49,27
248558,242020,2014,R Tewatia,RR,1,16,13,123.08,1,16,3,54,9,59,2,6.56,29.5,27
238660,236281,2014,R Vinay Kumar,KKR,2,4,6,66.67,2,2,9,192,32,281,7,8.78,40.14,27.43
237951,236805,2014,RA Jadeja,CSK,10,146,109,133.94,5,29.2,16,326,54.2,443,19,8.15,23.32,17.16
236330,239886,2014,RG Sharma,MI,15,390,302,129.14,13,30,2,18,3,26,1,8.67,26,18
242070,241915,2014,RN ten Doeschate,KKR,6,52,33,157.58,4,13,4,30,5,35,1,7,35,30
241751,,2014,RR Rossouw,RCB,3,39,41,95.12,3,13,,,,,,,,
236263,,2014,RV Uthappa,KKR,16,660,479,137.79,15,44,,,,,,,,
248938,,2014,S Anirudha,SRH,1,3,5,60,1,3,,,,,,,,
,243732,2014,S Badree,CSK,,,,,,,4,84,14,97,2,6.93,48.5,42
236884,,2014,S Dhawan,SRH,14,377,320,117.81,13,29,,,,,,,,
248223,246586,2014,S Gopal,MI,1,11,10,110,1,11,4,84,14,113,6,8.07,18.83,14
245910,242752,2014,S Kaul,DD,1,2,2,100,0,2,5,78,13,126,2,9.69,63,39
238037,236559,2014,S Nadeem,DD,3,7,19,36.84,2,3.5,11,228,38,311,8,8.18,38.88,28.5
239295,246002,2014,S Rana,RCB,7,73,64,114.06,3,24.33,2,12,2,16,,8,,
236275,242599,2014,SA Yadav,KKR,10,164,116,141.38,6,27.33,1,6,1,8,,8,,
,248736,2014,SB Jakati,RCB,,,,,,,1,22,3.4,41,,11.18,,
247407,,2014,SE Marsh,KXIP,2,70,52,134.62,2,35,,,,,,,,
236715,238474,2014,SK Raina,CSK,16,523,358,146.09,13,40.23,8,108,18,134,1,7.44,134,108
237232,236164,2014,SL Malinga,MI,1,2,4,50,1,2,10,235,39.1,258,16,6.59,16.12,14.69
239659,236305,2014,SP Narine,KKR,4,10,14,71.43,2,5,16,390,65,418,21,6.43,19.9,18.57
237698,,2014,SPD Smith,RR,7,152,113,134.51,4,38,,,,,,,,
237024,238396,2014,SR Watson,RR,13,246,200,123,12,20.5,9,126,21,165,7,7.86,23.57,18
237042,236935,2014,STR Binny,RR,11,123,121,101.65,10,12.3,8,54,9,64,3,7.11,21.33,18
237006,,2014,SV Samson,RR,13,339,273,124.18,13,26.08,,,,,,,,
239566,238183,2014,Sandeep Sharma,KXIP,1,2,5,40,0,2,11,241,40.1,354,18,8.81,19.67,13.39
236271,236311,2014,Shakib Al Hasan,KKR,11,229,154,148.7,8,28.62,13,300,50,334,11,6.68,30.36,27.27
243453,243499,2014,Shivam Sharma,KXIP,2,5,3,166.67,1,5,4,96,16,121,3,7.56,40.33,32
238513,238310,2014,TG Southee,RR,1,4,4,100,1,4,3,60,10,76,,7.6,,
246535,,2014,UBT Chand,RR,1,2,9,22.22,1,2,,,,,,,,
239674,238676,2014,UT Yadav,KKR,1,2,4,50,1,2,12,270,45,367,11,8.16,33.36,24.55
236539,,2014,V Kohli,RCB,14,359,294,122.11,13,27.62,,,,,,,,
236762,,2014,V Sehwag,KXIP,17,455,314,144.9,17,26.76,,,,,,,,
,244750,2014,V Shankar,CSK,,,,,,,1,6,1,19,,19,,
244226,,2014,VH Zol,RCB,2,29,26,111.54,2,14.5,,,,,,,,
240256,236427,2014,VR Aaron,RCB,3,35,34,102.94,0,35,10,220,36.4,299,16,8.15,18.69,13.75
248605,248365,2014,VS Malik,RR,1,1,2,50,0,1,1,18,3,29,1,9.67,29,18
246775,236540,2014,WD Parnell,DD,1,2,2,100,1,2,8,182,30.2,223,6,7.35,37.17,30.33
237735,,2014,WP Saha,KXIP,13,362,249,145.38,11,32.91,,,,,,,,
236985,238940,2014,Y Venugopal Rao,SRH,5,71,63,112.7,3,23.67,2,12,2,16,,8,,
236268,245482,2014,YK Pathan,KKR,12,268,165,162.42,9,29.78,1,6,1,10,,10,,
243577,236447,2014,YS Chahal,RCB,1,1,1,100,0,1,14,330,55,386,12,7.02,32.17,27.5
238681,,2014,YV Takawale,RCB,5,104,91,114.29,5,20.8,,,,,,,,
236583,236485,2014,Yuvraj Singh,RCB,14,376,274,137.23,11,34.18,10,136,22.4,187,5,8.25,37.4,27.2
237228,236157,2014,Z Khan,MI,3,8,7,114.29,1,8,6,134,22.2,146,5,6.54,29.2,26.8
253265,252280,2015,A Ashish Reddy,SRH,5,73,46,158.7,3,24.33,4,36,6,50,3,8.33,16.67,12
250925,250736,2015,A Mishra,DD,4,8,13,61.54,2,4,12,241,40.1,310,9,7.72,34.44,26.78
252777,250815,2015,A Nehra,CSK,4,1,7,14.29,1,1,16,372,62,449,22,7.24,20.41,16.91
,262209,2015,AB Dinda,RCB,,,,,,,2,30,5,62,,12.4,,
251620,,2015,AB de Villiers,RCB,14,513,294,174.49,11,46.64,,,,,,,,
251791,251836,2015,AD Mathews,DD,10,144,104,138.46,7,20.57,10,180,30,246,7,8.2,35.14,25.71
251547,250512,2015,AD Russell,KKR,11,326,169,192.9,9,36.22,13,244,40.4,324,14,7.97,23.14,17.43
250459,,2015,AJ Finch,MI,3,23,33,69.7,3,7.67,,,,,,,,
250940,,2015,AM Rahane,RR,13,540,413,130.75,11,49.09,,,,,,,,
251681,251478,2015,AN Ahmed,RCB,3,10,5,200,1,10,3,72,12,128,1,10.67,128,72
250475,,2015,AP Tare,MI,2,14,17,82.35,2,7,,,,,,,,
251107,250970,2015,AR Patel,KXIP,12,206,174,118.39,9,22.89,14,281,46.5,392,13,8.37,30.15,21.62
250488,,2015,AT Rayudu,MI,14,281,192,146.35,9,31.22,,,,,,,,
261337,254123,2015,Ankit Sharma,RR,2,7,6,116.67,1,7,4,84,14,114,3,8.14,38,28
251187,250946,2015,Anureet Singh,KXIP,6,18,31,58.06,3,6,14,310,51.4,465,15,9,31,20.67
262750,262525,2015,Azhar Mahmood,KKR,1,6,7,85.71,1,6,1,18,3,41,,13.67,,
256278,251195,2015,B Kumar,SRH,3,17,10,170,1,17,14,310,51.4,407,18,7.88,22.61,17.22
250698,,2015,BB McCullum,CSK,14,436,277,157.4,13,33.54,,,,,,,,
,262657,2015,BB Sran,RR,,,,,,,1,18,3,35,,11.67,,
262413,260484,2015,BE Hendricks,KXIP,1,1,2,50,0,1,4,78,13,109,5,8.38,21.8,15.6
259362,255281,2015,Bipul Sharma,SRH,1,1,2,50,1,1,3,42,7,50,3,7.14,16.67,14
251570,262828,2015,CH Gayle,RCB,14,491,332,147.89,12,40.92,1,12,2,15,,7.5,,
251048,251075,2015,CH Morris,RR,7,76,45,168.89,2,38,11,252,42,325,14,7.74,23.21,18
250490,250592,2015,CJ Anderson,MI,4,114,96,118.75,3,38,2,24,4,33,1,8.25,33,24
250821,,2015,CM Gautam,DD,1,4,5,80,1,4,,,,,,,,
254575,254390,2015,D Wiese,RCB,7,122,86,141.86,4,30.5,13,254,42.2,353,16,8.34,22.06,15.88
251124,,2015,DA Miller,KXIP,13,357,268,133.21,12,29.75,,,,,,,,
251323,,2015,DA Warner,SRH,14,562,358,156.98,13,43.23,,,,,,,,
250787,250888,2015,DJ Bravo,CSK,13,195,149,130.87,9,21.67,16,314,52.2,426,26,8.14,16.38,12.08
251013,251716,2015,DJ Hooda,RR,9,151,95,158.95,9,16.78,7,91,15.1,129,1,8.51,129,91
256641,250705,2015,DJ Muthuswami,DD,1,1,3,33.33,1,1,6,84,14,101,4,7.21,25.25,21
251637,251496,2015,DJG Sammy,RCB,2,13,18,72.22,2,6.5,2,18,3,25,,8.33,,
250692,263936,2015,DR Smith,CSK,16,399,331,120.54,16,24.94,1,12,2,17,1,8.5,17,12
255926,251088,2015,DS Kulkarni,RR,2,4,11,36.36,2,2,11,210,35,277,13,7.91,21.31,16.15
256273,253652,2015,DW Steyn,SRH,3,20,13,153.85,1,20,6,114,19,170,3,8.95,56.67,38
253194,,2015,EJG Morgan,SRH,9,187,151,123.84,8,23.38,,,,,,,,
250719,,2015,F du Plessis,CSK,15,380,304,125,13,29.23,,,,,,,,
250580,,2015,G Gambhir,KKR,13,327,279,117.2,13,25.15,,,,,,,,
257577,252694,2015,GB Hogg,KKR,2,7,6,116.67,1,7,6,126,21,144,9,6.86,16,14
256251,,2015,GH Vihari,SRH,4,39,35,111.43,4,9.75,,,,,,,,
251154,,2015,GJ Bailey,KXIP,12,259,190,136.32,11,23.55,,,,,,,,
251091,253103,2015,GJ Maxwell,KXIP,11,146,113,129.2,11,13.27,7,60,10,97,2,9.7,48.5,30
,258676,2015,GS Sandhu,DD,,,,,,,2,48,8,82,1,10.25,82,48
253980,260515,2015,Gurkeerat Singh,KXIP,5,35,40,87.5,5,7,3,54,9,66,3,7.33,22,18
254477,254547,2015,HH Pandya,MI,8,112,60,186.67,5,22.4,8,102,17,176,1,10.35,176,102
251677,251453,2015,HV Patel,RCB,6,19,13,146.15,5,3.8,14,263,43.5,328,17,7.48,19.29,15.47
252143,250622,2015,Harbhajan Singh,MI,9,117,73,160.27,7,16.71,15,342,57,446,18,7.82,24.78,19
,251222,2015,I Sharma,SRH,,,,,,,4,84,14,159,1,11.36,159,84
,250852,2015,IC Pandey,CSK,,,,,,,10,186,31,223,11,7.19,20.27,16.91
250933,250730,2015,Imran Tahir,DD,2,5,6,83.33,1,5,10,213,35.3,314,15,8.85,20.93,14.2
254582,254357,2015,Iqbal Abdulla,RCB,2,20,17,117.65,2,10,5,114,19,150,4,7.89,37.5,28.5
