index,season,player,team,innings,runs,balls,strike_rate,dismissals,average
236883,2014,DA Warner,Sunrisers Hyderabad,14,528,371,142.32,11.0,48.0
236884,2014,S Dhawan,Sunrisers Hyderabad,14,377,320,117.81,13.0,29.0
236950,2014,KL Rahul,Sunrisers Hyderabad,8,166,164,101.22,8.0,20.75
236961,2014,DJG Sammy,Sunrisers Hyderabad,9,108,91,118.68,7.0,15.43
236985,2014,Y Venugopal Rao,Sunrisers Hyderabad,5,71,63,112.7,3.0,23.67
236994,2014,KV Sharma,Sunrisers Hyderabad,8,42,29,144.83,4.0,10.5
237003,2014,AM Nayar,Rajasthan Royals,4,43,46,93.48,3.0,14.33
237006,2014,SV Samson,Rajasthan Royals,13,339,273,124.18,13.0,26.08
237009,2014,AM Rahane,Rajasthan Royals,12,339,291,116.49,12.0,28.25
237024,2014,SR Watson,Rajasthan Royals,13,246,200,123.0,12.0,20.5
237042,2014,STR Binny,Rajasthan Royals,11,123,121,101.65,10.0,12.3
237101,2014,BJ Hodge,Rajasthan Royals,4,101,72,140.28,3.0,33.67
237113,2014,R Bhatia,Rajasthan Royals,7,67,53,126.42,5.0,13.4
237120,2014,JP Faulkner,Rajasthan Royals,12,181,94,192.55,4.0,45.25
237228,2014,Z Khan,Mumbai Indians,3,8,7,114.29,1.0,8.0
237232,2014,SL Malinga,Mumbai Indians,1,2,4,50.0,1.0,2.0
237239,2014,PP Ojha,Mumbai Indians,3,4,8,50.0,1.0,4.0
237244,2014,JJ Bumrah,Mumbai Indians,2,1,4,25.0,0.0,1.0
237269,2014,AB de Villiers,Royal Challengers Bangalore,13,395,251,157.37,11.0,35.91
237579,2014,JDS Neesham,Delhi Daredevils,3,42,46,91.3,3.0,14.0
237698,2014,SPD Smith,Rajasthan Royals,7,152,113,134.51,4.0,38.0
237735,2014,WP Saha,Kings XI Punjab,13,362,249,145.38,11.0,32.91
237913,2014,F du Plessis,Chennai Super Kings,12,303,235,128.94,11.0,27.55
237951,2014,RA Jadeja,Chennai Super Kings,10,146,109,133.94,5.0,29.2
237956,2014,M Manhas,Chennai Super Kings,5,35,23,152.17,2.0,17.5
237959,2014,R Ashwin,Chennai Super Kings,5,45,45,100.0,3.0,15.0
238037,2014,S Nadeem,Delhi Daredevils,3,7,19,36.84,2.0,3.5
238047,2014,Mohammed Shami,Delhi Daredevils,4,3,7,42.86,2.0,1.5
238051,2014,JD Unadkat,Delhi Daredevils,2,1,6,16.67,1.0,1.0
238173,2014,MG Johnson,Kings XI Punjab,8,56,50,112.0,3.0,18.67
238230,2014,IK Pathan,Sunrisers Hyderabad,6,55,55,100.0,2.0,27.5
238274,2014,DW Steyn,Sunrisers Hyderabad,3,22,26,84.62,3.0,7.33
238293,2014,A Mishra,Sunrisers Hyderabad,2,4,7,57.14,1.0,4.0
238299,2014,B Kumar,Sunrisers Hyderabad,2,1,4,25.0,1.0,1.0
238513,2014,TG Southee,Rajasthan Royals,1,4,4,100.0,1.0,4.0
238518,2014,DS Kulkarni,Rajasthan Royals,2,35,25,140.0,0.0,35.0
238545,2014,PV Tambe,Rajasthan Royals,2,5,9,55.56,2.0,2.5
238560,2014,CA Lynn,Kolkata Knight Riders,2,58,49,118.37,2.0,29.0
238660,2014,R Vinay Kumar,Kolkata Knight Riders,2,4,6,66.67,2.0,2.0
238681,2014,YV Takawale,Royal Challengers Bangalore,5,104,91,114.29,5.0,20.8
238791,2014,JA Morkel,Royal Challengers Bangalore,5,45,41,109.76,3.0,15.0
238921,2014,Q de Kock,Delhi Daredevils,7,153,130,117.69,7.0,21.86
238991,2014,KP Pietersen,Delhi Daredevils,11,294,233,126.18,10.0,29.4
239295,2014,S Rana,Royal Challengers Bangalore,7,73,64,114.06,3.0,24.33
239338,2014,MA Starc,Royal Challengers Bangalore,8,85,84,101.19,6.0,14.17
239345,2014,R Rampaul,Royal Challengers Bangalore,1,13,13,100.0,1.0,13.0
239369,2014,AB Dinda,Royal Challengers Bangalore,3,4,12,33.33,1.0,4.0
239379,2014,KK Nair,Rajasthan Royals,11,330,232,142.24,10.0,33.0
239538,2014,R Dhawan,Kings XI Punjab,6,82,75,109.33,2.0,41.0
239564,2014,L Balaji,Kings XI Punjab,2,1,3,33.33,1.0,1.0
239566,2014,Sandeep Sharma,Kings XI Punjab,1,2,5,40.0,0.0,2.0
239656,2014,PP Chawla,Kolkata Knight Riders,5,31,19,163.16,3.0,10.33
239659,2014,SP Narine,Kolkata Knight Riders,4,10,14,71.43,2.0,5.0
239674,2014,UT Yadav,Kolkata Knight Riders,1,2,4,50.0,1.0,2.0
239684,2014,M Morkel,Kolkata Knight Riders,1,4,3,133.33,0.0,4.0
239909,2014,KM Jadhav,Delhi Daredevils,10,149,100,149.0,5.0,29.8
240167,2014,CH Gayle,Royal Challengers Bangalore,9,196,184,106.52,9.0,21.78
240256,2014,VR Aaron,Royal Challengers Bangalore,3,35,34,102.94,0.0,35.0
240531,2014,MS Bisla,Kolkata Knight Riders,1,3,9,33.33,1.0,3.0
240788,2014,NV Ojha,Sunrisers Hyderabad,10,232,162,143.21,6.0,38.67
240794,2014,BR Dunk,Mumbai Indians,3,40,35,114.29,3.0,13.33
241106,2014,AD Russell,Kolkata Knight Riders,2,2,8,25.0,2.0,1.0
241751,2014,RR Rossouw,Royal Challengers Bangalore,3,39,41,95.12,3.0,13.0
241851,2014,HV Patel,Royal Challengers Bangalore,3,13,7,185.71,2.0,6.5
242070,2014,RN ten Doeschate,Kolkata Knight Riders,6,52,33,157.58,4.0,13.0
242185,2014,LR Shukla,Delhi Daredevils,3,31,38,81.58,3.0,10.33
242846,2014,Mandeep Singh,Kings XI Punjab,3,24,27,88.89,3.0,8.0
243152,2014,MC Henriques,Sunrisers Hyderabad,2,9,14,64.29,2.0,4.5
243309,2014,KW Richardson,Rajasthan Royals,1,1,2,50.0,1.0,1.0
243453,2014,Shivam Sharma,Kings XI Punjab,2,5,3,166.67,1.0,5.0
243577,2014,YS Chahal,Royal Challengers Bangalore,1,1,1,100.0,0.0,1.0
243697,2014,R Shukla,Delhi Daredevils,3,18,21,85.71,1.0,18.0
243732,2014,LMP Simmons,Mumbai Indians,8,394,290,135.86,7.0,56.29
244226,2014,VH Zol,Royal Challengers Bangalore,2,29,26,111.54,2.0,14.5
244693,2014,Ankit Sharma,Rajasthan Royals,2,34,30,113.33,2.0,17.0
244805,2014,DH Yagnik,Rajasthan Royals,1,4,6,66.67,0.0,4.0
245323,2014,M Vohra,Kings XI Punjab,8,324,232,139.66,8.0,40.5
245704,2014,KK Cooper,Rajasthan Royals,3,39,26,150.0,3.0,13.0
245780,2014,BCJ Cutting,Rajasthan Royals,1,8,6,133.33,1.0,8.0
245880,2014,Imran Tahir,Delhi Daredevils,2,8,10,80.0,2.0,4.0
245910,2014,S Kaul,Delhi Daredevils,1,2,2,100.0,0.0,2.0
245950,2014,DJ Hussey,Chennai Super Kings,4,116,94,123.4,2.0,58.0
246166,2014,AN Ahmed,Royal Challengers Bangalore,1,4,1,400.0,0.0,4.0
246535,2014,UBT Chand,Rajasthan Royals,1,2,9,22.22,1.0,2.0
246775,2014,WD Parnell,Delhi Daredevils,1,2,2,100.0,1.0,2.0
247407,2014,SE Marsh,Kings XI Punjab,2,70,52,134.62,2.0,35.0
247511,2014,BE Hendricks,Kings XI Punjab,1,0,1,0.0,1.0,0.0
248223,2014,S Gopal,Mumbai Indians,1,11,10,110.0,1.0,11.0
248228,2014,M de Lange,Mumbai Indians,1,1,2,50.0,1.0,1.0
248558,2014,R Tewatia,Rajasthan Royals,1,16,13,123.08,1.0,16.0
248605,2014,VS Malik,Rajasthan Royals,1,1,2,50.0,0.0,1.0
248938,2014,S Anirudha,Sunrisers Hyderabad,1,3,5,60.0,1.0,3.0
248945,2014,JO Holder,Sunrisers Hyderabad,1,16,12,133.33,1.0,16.0
249712,2014,Karanveer Singh,Kings XI Punjab,1,1,1,100.0,0.0,1.0
249832,2014,P Kumar,Mumbai Indians,1,1,2,50.0,1.0,1.0
250190,2014,MM Sharma,Chennai Super Kings,1,1,3,33.33,0.0,1.0
250457,2015,RG Sharma,Mumbai Indians,16,482,333,144.74,14.0,34.43
250459,2015,AJ Finch,Mumbai Indians,3,23,33,69.7,3.0,7.67
250475,2015,AP Tare,Mumbai Indians,2,14,17,82.35,2.0,7.0
250488,2015,AT Rayudu,Mumbai Indians,14,281,192,146.35,9.0,31.22
250490,2015,CJ Anderson,Mumbai Indians,4,114,96,118.75,3.0,38.0
250579,2015,RV Uthappa,Kolkata Knight Riders,13,364,278,130.94,12.0,30.33
250580,2015,G Gambhir,Kolkata Knight Riders,13,327,279,117.2,13.0,25.15
250597,2015,MK Pandey,Kolkata Knight Riders,12,225,184,122.28,11.0,20.45
250652,2015,SA Yadav,Kolkata Knight Riders,13,157,113,138.94,9.0,17.44
250668,2015,YK Pathan,Kolkata Knight Riders,12,312,229,136.24,7.0,44.57
250692,2015,DR Smith,Chennai Super Kings,16,399,331,120.54,16.0,24.94
250698,2015,BB McCullum,Chennai Super Kings,14,436,277,157.4,13.0,33.54
250702,2015,SK Raina,Chennai Super Kings,17,374,305,122.62,15.0,24.93
250719,2015,F du Plessis,Chennai Super Kings,15,380,304,125.0,13.0,29.23
250746,2015,RA Jadeja,Chennai Super Kings,11,132,127,103.94,7.0,18.86
250770,2015,MS Dhoni,Chennai Super Kings,17,372,305,121.97,12.0,31.0
250787,2015,DJ Bravo,Chennai Super Kings,13,195,149,130.87,9.0,21.67
250795,2015,R Ashwin,Chennai Super Kings,6,52,32,162.5,3.0,17.33
250814,2015,MM Sharma,Chennai Super Kings,5,28,18,155.56,3.0,9.33
250815,2015,MA Agarwal,Delhi Daredevils,10,213,176,121.02,9.0,23.67
250821,2015,CM Gautam,Delhi Daredevils,1,4,5,80.0,1.0,4.0
250830,2015,JA Morkel,Delhi Daredevils,3,86,65,132.31,1.0,86.0
250834,2015,SS Iyer,Delhi Daredevils,14,439,342,128.36,13.0,33.77
250849,2015,KM Jadhav,Delhi Daredevils,12,189,140,135.0,8.0,23.62
250896,2015,Yuvraj Singh,Delhi Daredevils,13,248,210,118.1,13.0,19.08
250905,2015,JP Duminy,Delhi Daredevils,13,414,315,131.43,10.0,41.4
250912,2015,NM Coulter-Nile,Delhi Daredevils,5,20,18,111.11,4.0,5.0
250925,2015,A Mishra,Delhi Daredevils,4,8,13,61.54,2.0,4.0
250933,2015,Imran Tahir,Delhi Daredevils,2,5,6,83.33,1.0,5.0
250940,2015,AM Rahane,Rajasthan Royals,13,540,413,130.75,11.0,49.09
250946,2015,SV Samson,Rajasthan Royals,11,204,162,125.93,10.0,20.4
250951,2015,SPD Smith,Rajasthan Royals,12,298,220,135.45,11.0,27.09
250957,2015,KK Nair,Rajasthan Royals,12,181,145,124.83,11.0,16.45
250977,2015,STR Binny,Rajasthan Royals,8,74,65,113.85,4.0,18.5
251008,2015,JP Faulkner,Rajasthan Royals,11,144,109,132.11,9.0,16.0
251013,2015,DJ Hooda,Rajasthan Royals,9,151,95,158.95,9.0,16.78
251048,2015,CH Morris,Rajasthan Royals,7,76,45,168.89,2.0,38.0
251068,2015,V Sehwag,Kings XI Punjab,8,99,84,117.86,8.0,12.38
251069,2015,WP Saha,Kings XI Punjab,13,249,199,125.13,13.0,19.15
251070,2015,M Vijay,Kings XI Punjab,11,251,229,109.61,11.0,22.82
251091,2015,GJ Maxwell,Kings XI Punjab,11,146,113,129.2,11.0,13.27
251107,2015,AR Patel,Kings XI Punjab,12,206,174,118.39,9.0,22.89
251124,2015,DA Miller,Kings XI Punjab,13,357,268,133.21,12.0,29.75
251154,2015,GJ Bailey,Kings XI Punjab,12,259,190,136.32,11.0,23.55
251180,2015,MG Johnson,Kings XI Punjab,8,31,36,86.11,4.0,7.75
251187,2015,Anureet Singh,Kings XI Punjab,6,18,31,58.06,3.0,6.0
251189,2015,Karanveer Singh,Kings XI Punjab,3,11,16,68.75,1.0,11.0
251323,2015,DA Warner,Sunrisers Hyderabad,14,562,358,156.98,13.0,43.23
251324,2015,S Dhawan,Sunrisers Hyderabad,14,353,285,123.86,13.0,27.15
251345,2015,KL Rahul,Sunrisers Hyderabad,8,142,126,112.7,5.0,28.4
251362,2015,NV Ojha,Sunrisers Hyderabad,11,137,121,113.22,10.0,13.7
251394,2015,RS Bopara,Sunrisers Hyderabad,8,145,120,120.83,5.0,29.0
251413,2015,KS Williamson,Sunrisers Hyderabad,2,31,27,114.81,1.0,31.0
251425,2015,KV Sharma,Sunrisers Hyderabad,9,104,85,122.35,6.0,17.33
251441,2015,Parvez Rasool,Sunrisers Hyderabad,1,2,2,100.0,0.0,2.0
251547,2015,AD Russell,Kolkata Knight Riders,11,326,169,192.9,9.0,36.22
251567,2015,Shakib Al Hasan,Kolkata Knight Riders,3,36,28,128.57,3.0,12.0
251570,2015,CH Gayle,Royal Challengers Bangalore,14,491,332,147.89,12.0,40.92
251572,2015,V Kohli,Royal Challengers Bangalore,16,505,387,130.49,11.0,45.91
251599,2015,KD Karthik,Royal Challengers Bangalore,11,141,117,120.51,11.0,12.82
251615,2015,Mandeep Singh,Royal Challengers Bangalore,8,157,100,157.0,7.0,22.43
251620,2015,AB de Villiers,Royal Challengers Bangalore,14,513,294,174.49,11.0,46.64
251637,2015,DJG Sammy,Royal Challengers Bangalore,2,13,18,72.22,2.0,6.5
251658,2015,SA Abbott,Royal Challengers Bangalore,2,15,13,115.38,2.0,7.5
251677,2015,HV Patel,Royal Challengers Bangalore,6,19,13,146.15,5.0,3.8
251681,2015,AN Ahmed,Royal Challengers Bangalore,3,10,5,200.0,1.0,10.0
251791,2015,AD Mathews,Delhi Daredevils,10,144,104,138.46,7.0,20.57
251930,2015,TG Southee,Rajasthan Royals,2,13,9,144.44,1.0,13.0
252032,2015,R Dhawan,Kings XI Punjab,4,36,33,109.09,2.0,18.0
252106,2015,KA Pollard,Mumbai Indians,14,419,255,164.31,11.0,38.09
252132,2015,J Suchith,Mumbai Indians,5,48,32,150.0,1.0,48.0
252143,2015,Harbhajan Singh,Mumbai Indians,9,117,73,160.27,7.0,16.71
252306,2015,VR Aaron,Royal Challengers Bangalore,1,6,3,200.0,1.0,6.0
252309,2015,YS Chahal,Royal Challengers Bangalore,1,1,1,100.0,0.0,1.0
252424,2015,PA Patel,Mumbai Indians,14,339,246,137.8,13.0,26.08
252446,2015,UBT Chand,Mumbai Indians,5,102,85,120.0,5.0,20.4
252541,2015,S Gopal,Mumbai Indians,1,1,1,100.0,0.0,1.0
252763,2015,P Negi,Chennai Super Kings,9,116,73,158.9,8.0,14.5
252777,2015,A Nehra,Chennai Super Kings,4,1,7,14.29,1.0,1.0
252780,2015,RG More,Chennai Super Kings,1,2,2,100.0,0.0,2.0
253194,2015,EJG Morgan,Sunrisers Hyderabad,9,187,151,123.84,8.0,23.38
253265,2015,A Ashish Reddy,Sunrisers Hyderabad,5,73,46,158.7,3.0,24.33
253410,2015,LMP Simmons,Mumbai Indians,13,540,439,123.01,12.0,45.0
253533,2015,R Vinay Kumar,Mumbai Indians,2,0,2,0.0,1.0,0.0
253889,2015,P Kumar,Sunrisers Hyderabad,4,17,25,68.0,3.0,5.67
253966,2015,NLTC Perera,Kings XI Punjab,2,12,15,80.0,2.0,6.0
253980,2015,Gurkeerat Singh,Kings XI Punjab,5,35,40,87.5,5.0,7.0
254061,2015,RN ten Doeschate,Kolkata Knight Riders,5,61,45,135.56,3.0,20.33
254122,2015,PP Chawla,Kolkata Knight Riders,7,54,47,114.89,4.0,13.5
254251,2015,SR Watson,Rajasthan Royals,9,347,259,133.98,9.0,38.56
254477,2015,HH Pandya,Mumbai Indians,8,112,60,186.67,5.0,22.4
254493,2015,MS Bisla,Royal Challengers Bangalore,2,37,30,123.33,2.0,18.5
254574,2015,RR Rossouw,Royal Challengers Bangalore,2,14,10,140.0,2.0,7.0
254575,2015,D Wiese,Royal Challengers Bangalore,7,122,86,141.86,4.0,30.5
254582,2015,Iqbal Abdulla,Royal Challengers Bangalore,2,20,17,117.65,2.0,10.0
254649,2015,MK Tiwary,Delhi Daredevils,2,57,56,101.79,2.0,28.5
254998,2015,SE Marsh,Kings XI Punjab,4,93,62,150.0,5.0,18.6
255227,2015,MC Henriques,Sunrisers Hyderabad,9,287,211,136.02,7.0,41.0
255504,2015,SN Khan,Royal Challengers Bangalore,7,111,71,156.34,4.0,27.75
255542,2015,MA Starc,Royal Challengers Bangalore,3,11,14,78.57,1.0,11.0
255787,2015,MJ McClenaghan,Mumbai Indians,3,13,6,216.67,1.0,13.0
255788,2015,SL Malinga,Mumbai Indians,1,6,10,60.0,0.0,6.0
255926,2015,DS Kulkarni,Rajasthan Royals,2,4,11,36.36,2.0,2.0
255928,2015,PV Tambe,Rajasthan Royals,2,3,5,60.0,0.0,3.0
256251,2015,GH Vihari,Sunrisers Hyderabad,4,39,35,111.43,4.0,9.75
256273,2015,DW Steyn,Sunrisers Hyderabad,3,20,13,153.85,1.0,20.0
256278,2015,B Kumar,Sunrisers Hyderabad,3,17,10,170.0,1.0,17.0
256525,2015,Sandeep Sharma,Kings XI Punjab,3,9,14,64.29,1.0,9.0
256627,2015,S Nadeem,Delhi Daredevils,1,2,7,28.57,1.0,2.0
256641,2015,DJ Muthuswami,Delhi Daredevils,1,1,3,33.33,1.0,1.0
256833,2015,M Vohra,Kings XI Punjab,7,82,81,101.23,7.0,11.71
257076,2015,J Botha,Kolkata Knight Riders,3,31,15,206.67,3.0,10.33
257178,2015,SS Tiwary,Delhi Daredevils,6,109,79,137.97,0.0,109.0
257565,2015,PJ Cummins,Kolkata Knight Riders,1,0,2,0.0,1.0,0.0
257576,2015,UT Yadav,Kolkata Knight Riders,3,29,14,207.14,1.0,29.0
257577,2015,GB Hogg,Kolkata Knight Riders,2,7,6,116.67,1.0,7.0
257697,2015,SN Thakur,Kings XI Punjab,1,7,6,116.67,0.0,7.0
258048,2015,J Theron,Rajasthan Royals,1,1,1,100.0,0.0,1.0
259049,2015,NJ Maddinson,Royal Challengers Bangalore,1,4,7,57.14,1.0,4.0
259362,2015,Bipul Sharma,Sunrisers Hyderabad,1,1,2,50.0,1.0,1.0
260600,2015,SP Narine,Kolkata Knight Riders,1,0,1,0.0,0.0,0.0
260724,2015,Q de Kock,Delhi Daredevils,3,122,77,158.44,3.0,40.67
261330,2015,R Bhatia,Rajasthan Royals,1,0,1,0.0,1.0,0.0
261337,2015,Ankit Sharma,Rajasthan Royals,2,7,6,116.67,1.0,7.0
262413,2015,BE Hendricks,Kings XI Punjab,1,1,2,50.0,0.0,1.0
262419,2015,MEK Hussey,Chennai Super Kings,4,77,70,110.0,4.0,19.25
262750,2015,Azhar Mahmood,Kolkata Knight Riders,1,6,7,85.71,1.0,6.0
262780,2015,M Morkel,Kolkata Knight Riders,1,4,3,133.33,0.0,4.0
263740,2015,S Aravind,Royal Challengers Bangalore,1,0,1,0.0,0.0,0.0
264109,2016,LMP Simmons,Mumbai Indians,1,8,8,100.0,1.0,8.0
264110,2016,RG Sharma,Mumbai Indians,14,489,368,132.88,11.0,44.45
264116,2016,HH Pandya,Mumbai Indians,9,44,63,69.84,7.0,6.29
264134,2016,JC Buttler,Mumbai Indians,14,255,185,137.84,11.0,23.18
264136,2016,AT Rayudu,Mumbai Indians,12,334,277,120.58,11.0,30.36
264143,2016,KA Pollard,Mumbai Indians,12,207,144,143.75,8.0,25.88
264157,2016,S Gopal,Mumbai Indians,1,2,16,12.5,1.0,2.0
264180,2016,Harbhajan Singh,Mumbai Indians,7,92,84,109.52,3.0,30.67
264205,2016,R Vinay Kumar,Mumbai Indians,2,13,12,108.33,1.0,13.0
264229,2016,MJ McClenaghan,Mumbai Indians,4,34,23,147.83,3.0,11.33
264235,2016,AM Rahane,Rising Pune Supergiants,14,480,379,126.65,11.0,43.64
264241,2016,F du Plessis,Rising Pune Supergiants,6,206,162,127.16,6.0,34.33
264297,2016,KP Pietersen,Rising Pune Supergiants,4,73,61,119.67,3.0,24.33
264327,2016,MA Agarwal,Delhi Daredevils,3,27,25,108.0,3.0,9.0
264331,2016,Q de Kock,Delhi Daredevils,13,445,328,135.67,12.0,37.08
264343,2016,SS Iyer,Delhi Daredevils,6,30,43,69.77,6.0,5.0
264350,2016,KK Nair,Delhi Daredevils,12,357,297,120.2,10.0,35.7
264358,2016,SV Samson,Delhi Daredevils,14,291,258,112.79,11.0,26.45
264362,2016,P Negi,Delhi Daredevils,6,57,59,96.61,2.0,28.5
264390,2016,CR Brathwaite,Delhi Daredevils,6,83,38,218.42,6.0,13.83
264395,2016,CH Morris,Delhi Daredevils,7,195,109,178.9,3.0,65.0
264407,2016,NM Coulter-Nile,Delhi Daredevils,2,9,14,64.29,0.0,9.0
264410,2016,A Mishra,Delhi Daredevils,2,4,14,28.57,2.0,2.0
264425,2016,Z Khan,Delhi Daredevils,2,6,13,46.15,2.0,3.0
264437,2016,RV Uthappa,Kolkata Knight Riders,15,394,289,136.33,15.0,26.27
264443,2016,G Gambhir,Kolkata Knight Riders,15,501,411,121.9,13.0,38.54
264499,2016,MK Pandey,Kolkata Knight Riders,11,248,183,135.52,8.0,31.0
264527,2016,M Vijay,Kings XI Punjab,14,453,364,124.45,13.0,34.85
264528,2016,M Vohra,Kings XI Punjab,7,161,131,122.9,7.0,23.0
264578,2016,DA Miller,Kings XI Punjab,13,161,130,123.85,10.0,16.1
264592,2016,GJ Maxwell,Kings XI Punjab,10,179,124,144.35,9.0,19.89
264599,2016,WP Saha,Kings XI Punjab,12,270,212,127.36,11.0,24.55
264603,2016,MP Stoinis,Kings XI Punjab,5,146,108,135.19,4.0,36.5
264649,2016,AR Patel,Kings XI Punjab,10,111,77,144.16,7.0,15.86
264651,2016,AJ Finch,Gujarat Lions,12,393,298,131.88,10.0,39.3
264655,2016,BB McCullum,Gujarat Lions,16,354,262,135.11,16.0,22.12
264665,2016,SK Raina,Gujarat Lions,15,399,313,127.48,14.0,28.5
264691,2016,KD Karthik,Gujarat Lions,15,335,266,125.94,13.0,25.77
264725,2016,RA Jadeja,Gujarat Lions,15,191,178,107.3,9.0,21.22
264741,2016,Ishan Kishan,Gujarat Lions,5,42,41,102.44,5.0,8.4
264756,2016,DJ Bravo,Gujarat Lions,12,99,82,120.73,8.0,12.38
264760,2016,CH Gayle,Royal Challengers Bangalore,10,227,150,151.33,10.0,22.7
264762,2016,V Kohli,Royal Challengers Bangalore,16,973,638,152.51,12.0,81.08
264769,2016,AB de Villiers,Royal Challengers Bangalore,16,687,406,169.21,13.0,52.85
264858,2016,SR Watson,Royal Challengers Bangalore,15,179,134,133.58,13.0,13.77
264869,2016,KM Jadhav,Royal Challengers Bangalore,3,42,31,135.48,0.0,42.0
264870,2016,SN Khan,Royal Challengers Bangalore,4,66,31,212.9,2.0,33.0
264885,2016,DA Warner,Sunrisers Hyderabad,17,848,559,151.7,14.0,60.57
264887,2016,S Dhawan,Sunrisers Hyderabad,17,501,427,117.33,13.0,38.54
264905,2016,MC Henriques,Sunrisers Hyderabad,15,182,157,115.92,12.0,15.17
264939,2016,NV Ojha,Sunrisers Hyderabad,13,136,138,98.55,10.0,13.6
264948,2016,DJ Hooda,Sunrisers Hyderabad,15,144,119,121.01,14.0,10.29
264953,2016,EJG Morgan,Sunrisers Hyderabad,6,123,105,117.14,5.0,24.6
264958,2016,A Ashish Reddy,Sunrisers Hyderabad,3,47,29,162.07,2.0,23.5
264986,2016,KV Sharma,Sunrisers Hyderabad,3,36,30,120.0,0.0,36.0
265097,2016,AD Russell,Kolkata Knight Riders,8,188,114,164.91,7.0,26.86
265120,2016,YK Pathan,Kolkata Knight Riders,13,361,249,144.98,5.0,72.2
265127,2016,C Munro,Kolkata Knight Riders,3,30,30,100.0,3.0,10.0
265136,2016,SA Yadav,Kolkata Knight Riders,11,182,142,128.17,7.0,26.0
265141,2016,PA Patel,Mumbai Indians,10,177,151,117.22,10.0,17.7
265342,2016,SPD Smith,Rising Pune Supergiants,7,270,175,154.29,6.0,45.0
265350,2016,MS Dhoni,Rising Pune Supergiants,12,284,210,135.24,7.0,40.57
265355,2016,MR Marsh,Rising Pune Supergiants,1,7,11,63.64,1.0,7.0
265368,2016,R Bhatia,Rising Pune Supergiants,5,34,20,170.0,1.0,34.0
265498,2016,SE Marsh,Kings XI Punjab,6,159,134,118.66,5.0,31.8
265570,2016,MG Johnson,Kings XI Punjab,2,5,14,35.71,2.0,2.5
265582,2016,MM Sharma,Kings XI Punjab,5,32,26,123.08,4.0,8.0
265596,2016,P Sahu,Kings XI Punjab,2,19,13,146.15,1.0,19.0
265605,2016,Sandeep Sharma,Kings XI Punjab,4,8,9,88.89,0.0,8.0
265820,2016,B Kumar,Sunrisers Hyderabad,8,43,27,159.26,6.0,7.17
266034,2016,KH Pandya,Mumbai Indians,8,237,124,191.13,6.0,39.5
266043,2016,TG Southee,Mumbai Indians,4,30,19,157.89,3.0,10.0
266140,2016,AD Nath,Gujarat Lions,3,20,27,74.07,3.0,6.67
266165,2016,JP Faulkner,Gujarat Lions,5,77,58,132.76,3.0,25.67
266177,2016,P Kumar,Gujarat Lions,6,24,27,88.89,4.0,6.0
266179,2016,DS Kulkarni,Gujarat Lions,5,27,16,168.75,2.0,13.5
266238,2016,NLTC Perera,Rising Pune Supergiants,10,150,93,161.29,7.0,21.43
266306,2016,IK Pathan,Rising Pune Supergiants,3,11,13,84.62,3.0,3.67
266307,2016,R Ashwin,Rising Pune Supergiants,6,41,38,107.89,2.0,20.5
266536,2016,D Wiese,Royal Challengers Bangalore,1,5,4,125.0,0.0,5.0
266662,2016,JP Duminy,Delhi Daredevils,8,191,156,122.44,5.0,38.2
266667,2016,MJ Guptill,Mumbai Indians,3,57,55,103.64,3.0,19.0
267017,2016,KJ Abbott,Kings XI Punjab,3,13,8,162.5,1.0,13.0
267096,2016,Shakib Al Hasan,Kolkata Knight Riders,7,114,107,106.54,5.0,22.8
267133,2016,KL Rahul,Royal Challengers Bangalore,12,397,272,145.96,9.0,44.11
267206,2016,TM Head,Royal Challengers Bangalore,3,54,40,135.0,2.0,27.0
267253,2016,STR Binny,Royal Challengers Bangalore,5,63,39,161.54,4.0,15.75
267257,2016,KW Richardson,Royal Challengers Bangalore,1,1,1,100.0,0.0,1.0
267489,2016,DW Steyn,Gujarat Lions,1,1,2,50.0,1.0,1.0
267833,2016,Ankit Sharma,Rising Pune Supergiants,1,3,3,100.0,0.0,3.0
267837,2016,M Ashwin,Rising Pune Supergiants,1,0,1,0.0,1.0,0.0
268153,2016,NS Naik,Kings XI Punjab,2,23,32,71.88,2.0,11.5
268212,2016,R Dhawan,Kings XI Punjab,2,14,6,233.33,0.0,14.0
268276,2016,AP Tare,Sunrisers Hyderabad,2,8,15,53.33,2.0,4.0
268448,2016,DR Smith,Gujarat Lions,12,324,220,147.27,11.0,29.45
268661,2016,JA Morkel,Rising Pune Supergiants,1,16,9,177.78,1.0,16.0
268792,2016,R Sathish,Kolkata Knight Riders,3,24,24,100.0,3.0,8.0
268805,2016,PP Chawla,Kolkata Knight Riders,3,27,26,103.85,3.0,9.0
268810,2016,UT Yadav,Kolkata Knight Riders,2,9,5,180.0,1.0,9.0
269164,2016,Bipul Sharma,Sunrisers Hyderabad,4,51,25,204.0,2.0,25.5
269412,2016,RR Pant,Delhi Daredevils,10,198,152,130.26,8.0,24.75
269596,2016,CA Lynn,Kolkata Knight Riders,2,25,22,113.64,1.0,25.0
269739,2016,SS Tiwary,Rising Pune Supergiants,7,170,141,120.57,7.0,24.29
270022,2016,SW Billings,Delhi Daredevils,4,88,63,139.68,4.0,22.0
270105,2016,Mohammed Shami,Delhi Daredevils,2,2,4,50.0,0.0,2.0
270217,2016,JO Holder,Kolkata Knight Riders,4,22,19,115.79,4.0,5.5
